ID;NAME_RU;NAME_EN;YEAR;COUNTRIES;GENRES;RATE;FILM_DIRECTOR;ACTORS
f701696f-654b-4af0-84b8-915ac032cb9b;Линкольн;Lincoln;2012;США, Индия;drama, military;6.9;Стивен Спилберг;drama, military
dc31a086-1717-45a7-8d10-bb47de94851d;Идеальное Рождество;A Perfect Christmas;2016;Канада;family, comedy;0.0;Брайан К. Робертс;family, comedy
80a02883-66c7-4b4c-83e7-5f3fc58a6502;Ученик лекаря;Uchenik lekarya ;1983;СССР;historic, family, comedy;7.8;Б. Рыцарев;historic, family, comedy
c749bb30-04cc-49eb-b14f-00cfdb9d9b48;Сокровища планеты. Острова Острал. Отдельный мир;Planet Inventory.The Austral islands - A world apart;2018;Франция;documentary;;Бенджамин Моннеро-Дюмейн;documentary
0b890e76-e44f-4a80-b039-132407ba6706;Лесси. Возвращение домой;Lassie Come Home;2020;Германия;drama, family, adventures;6.3;Ханно Ольдердиссен;drama, family, adventures
5982beab-bfc3-4a43-b562-d191c9459e95;Последняя битва;Journey’s End;2017;Великобритания;drama;;Сол Дибб;drama
24ea88bc-55a3-4ab2-9321-b27fcbe5d6ea;Один король - одна Франция;Un peuple et son roi;2018;Франция, Бельгия;drama, historic;;Пьер Шоллер;drama, historic
1bf06992-45c5-48ec-b679-3a15929d620c;Слоеный торт;Layer Cake;2005;Великобритания;drama, thriller, action;7.2;Мэттью Вон;drama, thriller, action
e2059863-b8f9-4ac7-b7d0-9fff96e259c3;Сокровища планеты. ЮАР. Дикая саванна;Planet Inventory.South Africa - Wild savannah;2018;Франция;documentary;;Бернар Геррини;documentary
2f5f61b7-6063-477b-bcf4-e0a6ef3a030a;Хроника;Chronicle;2012;США, ЮАР;drama, action, fantasy;5.0;Джошуа Транк;drama, action, fantasy
9d4f6d21-db86-4e4a-9cec-4fed5073231f;Любовь с препятствиями;Un bonheur n'arrive jamais seul;2012;Франция;melodrama, comedy;7.2;Джеймс Ют;melodrama, comedy
72327109-6836-44b8-bb78-a1570a265c53;Веном;Venom;2018;США;thriller, horror, action, fantasy;4.56;Рубен Фляйшер;thriller, horror, action, fantasy
6ab297a3-7648-416a-bc03-18aa54d90860;Артур и война двух миров;ARTHUR ET LA GUERRE DES 2 MONDES;2010;Франция;family, adventures, fentezi;5.9;Люк Бессон;family, adventures, fentezi
de3bffa2-7cdd-408a-897f-44cc71523f96;13 район: Ультиматум;13th District: Ultimatum;2009;Франция;thriller, action;6.6;Патрик Алессандрен;thriller, action
43605927-78c4-47b3-a4ee-ca56f964549c;Джо;Joe;2013;США;drama;6.7;Дэвид Гордон Грин;drama
9dd7ffe6-32f8-4917-8933-d375d1776057;Я вас дождусь...;Ya vas dozhdus;1982;СССР;melodrama, military;7.4;Яков Сегель;melodrama, military
bef12554-5cf3-4efd-b53f-08f7fd7d1e6f;Мы – монстры;Happy Family;2017;Великобритания;family, for_child;5.0;Хольгер Таппе;family, for_child
b703406d-4bed-4322-bb2a-8ceb2dc7c718;Атлантида;Cold skin;2017;Испания, Франция;thriller, horror, fantasy;;Ксавье Жанс;thriller, horror, fantasy
eea856bb-4c2a-410f-9ee7-c785c268147b;Думай как собака;Think like a Dog;2020;США, Великобритания, Китай;drama, fantasy, family, comedy;5.4;Джил Джангер;drama, fantasy, family, comedy
6a214857-e054-428d-b723-ad5944f07d94;Голодные игры: Сойка пересмешница ч.1;The Hunger Games: Mockingjay - Part 1;2014;США;thriller, action, fantasy, adventures, fentezi;4.67;Френсис Лоуренс;thriller, action, fantasy, adventures, fentezi
b04cb9d0-fd7c-42af-8b32-8e233122071e;Черный дрозд;Blackbird;2019;США, Великобритания;drama;6.4;Роджер Мишелл;drama
6b328870-428b-4eb6-ba8d-ea8f8c432a5d;Ночной конвой;Police;2020;Франция, Бельгия, Китай;drama;5.1;Анн Фонтен;drama
5517f8fc-cbfe-46dd-aae2-b28e2d2bb6c6;Поезд в Пусан 2: Полуостров;Train to Busan 2;2020;Южная Корея;thriller, horror;5.4;Ён Сан-хо;thriller, horror
ef20ab33-696f-4d7d-af8a-ed4068d4068a;Красавица и чудовище;Krasavica i chudovische;1991;США;family, for_child;8.3;Гари Труздейл;family, for_child
ecabd9e4-bac6-4dbf-8c5d-b8b7f0e56b4d;Ты не ты;YOU ARE NOT YOU;2014;США;drama;5.0;Джордж С. Вольф;drama
fb09e3a6-afcf-4ae8-85bc-febf7a18e2b1;Охота;Hunt, The;2020;США;thriller, action, comedy;;Крэйг Зобел;thriller, action, comedy
5e2f70ea-fed2-49d8-9ada-a8a08da0fbf9;Красивый мальчик;Beautiful Boy;2018;США;drama;7.2;Феликс ван Грунинген;drama
500a0777-6da1-46b8-a773-0275171bca60;Точка невозврата;Beirut;2017;США;drama, thriller;6.2;Брэд Андерсон;drama, thriller
17af7656-0e22-4686-a8fd-4e25bbaae11b;Любовь в большом городе;Lyubov v bolshom gorode;2009;Россия;melodrama, comedy;6.3;Марюс Вайсберг;melodrama, comedy
56a3fcc9-7d78-40ec-98cc-a73af05541e9;Этим утром в Нью-Йорке;The Angriest Man in Brooklyn;2014;США;drama, comedy;6.2;Фил Олден Робинсон;drama, comedy
d67252c6b49e07f6b145d;День дурака;Den duraka;2014;Россия;comedy;4.1;Александр Баранов;comedy
86cc4fb7-7c09-4d2c-b93c-9424602fa994;Mamma Mia! 2;Mamma Mia! 2;2018;Великобритания, США, Япония;melodrama, comedy;6.9;Ол Паркер;melodrama, comedy
bc2940e6220981e349edd;Квартет;Quartet;2012;Великобритания;drama, comedy;5.0;Дастин Хоффман;drama, comedy
e33b238e-11b7-4d34-be29-6ceff0ddd2d5;Замуж на 2 дня;Un plan parfait;2012;Франция;melodrama, adventures, comedy;6.8;Паскаль Шомель;melodrama, adventures, comedy
de243277-327b-4813-86f9-6ee11f504852;Преследование;Tailgate;2019;Нидерланды;thriller, horror;1.0;Лодевейк Крейнс;thriller, horror
476056ee-0019-48c6-aa8d-f73b1da553af;Видок: охотник на призраков;THE EMPEROR OF PARIS;2018;Франция;thriller, adventures;6.2;Жан-Франсуа Рише;thriller, adventures
e759977c-a53f-40dc-9b93-4323a6cabc20;" Вечная жизнь Александра Христофорова";ВЕЧНАЯ ЖИЗНЬ АЛЕКСАНДРА ХРИСТОФОРОВА;2018;Россия;comedy;5.0;Евгений Шелякин;comedy
f0e741df-fe95-4cb6-be34-782b4f30d586;История игрушек 2;Istoriya igrushek 2;1999;США;family, for_child;7.7;Джон Лассетер;family, for_child
d92f525434a5bf7f0545a;Люди Икс;X-Men;2000;США;action, fantasy, adventures;5.0;Брайан Сингер;action, fantasy, adventures
f86129f0-afb6-4b71-9df9-352de3bfc53d;Дорога;ROAD, THE;2009;США;drama;7.2;Джон Хиллкоут;drama
a1209cd9-85d7-483e-9148-b84757881a32;Реквием по мечте;REQUIEM FOR A DREAM;2000;США;drama;;Даррен Аронофски;drama
add9a65f-6b20-4651-8922-3502b479117a;Эластико;Elastiko;2016;Россия;melodrama, crime;;Михаил Расходников;melodrama, crime
92dfd64d-0c0b-43ea-b0a4-332fa8b8ff3e;Убийственная команда;Kill Team, The;2019;Испания, США;drama, thriller, action, military;5.8;Дэн Краусс;drama, thriller, action, military
ae3fa9c2-ba05-4756-b640-c8a2516e49d7;Городские птички;Gorodskie ptichki;2015;Россия;melodrama, comedy;5.4;Юлия Белая;melodrama, comedy
b851655a-dcf5-42e3-b508-7b2a9526b8d8;Железный человек;IRON MAN;2008;США, Канада;action, fantasy, adventures;7.9;Джон Фавро;action, fantasy, adventures
ea73a3a2-dc8f-4596-a3db-8d954023cc36;Так сказал Чарли;Charlie Says;2019;США;drama;5.0;Мэри Хэррон;drama
2421693871c03277d9f70;Эйхман;Eichmann;2007;Венгрия;drama, military;5.0;Роберт Янг;drama, military
82c54238-cc5a-4b71-8697-4a7c035563d3;Сказки Серого Волка;Revolting Rhymes;2016;Великобритания;family, for_child, comedy;8.1;Ян Лахойер;family, for_child, comedy
aafeefc7-66ee-4646-aabe-57083429d882;Открой глаза;OPEN YOUR EYES;1997;Испания, Франция, Италия;drama, thriller, fantasy;;Алехандро Аменабар;drama, thriller, fantasy
a2cf377a-e5d5-4b70-a180-47bfa63f8885;Прорыв;Breakthrough;2019;США;drama;;Роксанн Доусон;drama
766a03c3-fca4-44cf-8026-f6fefe647ab3;Пылающий;Burning;2018;Южная Корея;detective, drama, thriller;;Ли Чхан-дон;detective, drama, thriller
fc88bc7d-c025-4876-80bb-c8c7246b36ea;История одного назначения;Istoriya odnogo naznacheniya;2018;Россия;drama;7.0;Авдотья Смирнова;drama
1e3867c3-3796-4f65-8d8e-a3e0429accab;Стеклянный замок;GLASS CASTLE, THE;2017;США;drama;7.1;Дестин Креттон;drama
33176b6b-3fef-46f3-9a1f-5bd1db8d2dab;Орган геноцида;GENOCIDAL ORGAN;2017;Япония;cartoon, action, fantasy;6.7;Сюко Мурасэ;cartoon, action, fantasy
553603d2-42f8-4860-a5cf-d596c2baa4be;Итальянец;Bangla;2019;Италия;comedy;5.7;Фаим Буийан;comedy
c8d83dc8-faf2-449b-9f8c-cf1db891506d;Красотка;Krasotka;1990;США;melodrama, comedy;5.0;Гэрри Маршалл;melodrama, comedy
23603369-9d40-4146-886c-2d3ad06d743a;Проклятие крови;Blood Craft;2019;США;horror;;Джеймс Каллен Брэссак;horror
062fb5c7-c9cd-4079-88f9-13a69ae626e7;Дыши ради нас;Breathe;2017;Великобритания;drama, melodrama;4.4;Энди Серкис;drama, melodrama
73f1d7e5-1195-48be-835c-dccf32a6fe44;Тихоокеанский рубеж 2;Pacific rim: Uprising;2018;Великобритания, Китай, Япония, США;action, fantasy, adventures;5.7;Стивен С. ДеНайт;action, fantasy, adventures
9d657412-04d8-4f78-8851-95d8cd27a5aa;Хэллоуин 2;HALLOWEEN II (1981);1981;США;horror;;Рик Розенталь;horror
8f163f8a-6db7-4bfb-99ff-2a5702ad8c63;Вид сверху. Канадская Арктика. Царство льда;The view from above.Canadian Arctic - The kingdom of ice;2018;Франция;documentary;;Грегори Мартольо;documentary
3fb4c2ad-efca-497d-bbfc-7a3bd87d6409;Пробуждающая совесть 2: Дар змеи;Skammerens datter II: Slangens gave;2019;Дания, Чехия;drama, adventures, fentezi;;Аск Хассельбальх;drama, adventures, fentezi
a4a2d23c-ceca-45e3-9a05-ef95468e0641;Ангел;El Ángel;2018;Аргентина;drama, thriller;6.5;Луис Ортега;drama, thriller
0eae7976-5e40-415e-ad3f-249ad2cf636d;Любовь;Love;2011;США;drama, fantasy;5.0;Уильям Юбэнк;drama, fantasy
35545b8f-f14c-46e1-a7b3-85be58085375;Дикая штучка;Wild Target;2009;Великобритания, Франция;action, crime, comedy;6.9;Джонатан Линн;action, crime, comedy
4fd3ee0b-4342-4c85-8b26-d76356144a8e;Каменная башка;Kamennaya bashka;2008;Россия;drama;5.4;Филипп Янковский;drama
c071b6ec-a528-46d3-bfb8-e0194ec6e974;Игры разума;A Beautiful Mind;2001;США;drama, melodrama;8.6;Рон Ховард;drama, melodrama
daf11788-8af9-479d-abd0-8585719d9717;Антебеллум;Antebellum;2020;США;drama, thriller;1.0;Джерард Буш;drama, thriller
cd95726d-a1d4-4da9-837f-b563c87f59a4;Рубеж;РУБЕЖ;2017;Россия;fantasy, military, adventures;6.2;Дмитрий Тюрин;fantasy, military, adventures
34fb1e0a-40b6-4ad4-aadb-446c2e27ea96;Бой с тенью;Boy s tenyu;2005;Россия;drama, action;6.5;Алексей Сидоров;drama, action
0561a9c9-9480-4e95-940c-f826e4511516;Груз 200;Gruz 200;2007;Россия;drama, thriller;6.5;Алексей Балабанов;drama, thriller
3d7869d8-557b-4dc5-8b18-13e4150b2a4f;Гангстердам;Gangsterdam;2017;Франция;comedy;5.5;Ромейн Леви;comedy
b619b529-6f0e-4cbd-8856-5ec3178a79e9;Медведи;Medvedi;2014;США;drama, documentary;7.9;Аластер Фовергилл;drama, documentary
54917f43-c3dd-4764-9490-a60af481feb9;Секрет моего успеха;The Secret of My Success;1987;США;melodrama, comedy;7.4;Херберт Росс;melodrama, comedy
81021f2a-0eb7-428a-b4cd-884017baddb1;Обитель теней;Marrowbone;2017;Испания;drama, thriller, horror;5.0;Серхио Х. Санчес;drama, thriller, horror
e50d1845-d6f6-4ae5-a385-08134a3d0c06;Эффект Манделы;The Mandela Effect;2019;США;drama, thriller, fantasy;5.8;Дэвид Гай Леви;drama, thriller, fantasy
0aee91a0-fa2d-4b37-9cc2-4663005fb08f;Светская жизнь;Café Society;2016;США;drama, melodrama, comedy;6.9;Вуди Аллен;drama, melodrama, comedy
c3b3a10b-b51a-4f6c-b9d7-03ff4414f88e;Таймлесс-2. Сапфировая книга;Saphirblau;2014;Германия;detective, drama, melodrama, fantasy, fentezi;;Феликс Фуксштайнер;detective, drama, melodrama, fantasy, fentezi
d0df0003-bc38-4d45-8b83-236f6111f0f6;Скала;Skala;1996;США;thriller, action;7.9;Майкл Бэй;thriller, action
b16a244d-deb0-45a3-8eea-e3cad2f4c59e;Короли лета;The Kings of Summer;2013;США;drama, comedy;;Джордан Вогт-Робертс;drama, comedy
698ccff9-9ce2-46ee-b8be-e88bba2b8afa;Доктор Дулиттл;Doctor Dolittle;1998;США;family, for_child, comedy;5.0;Бетти Томас;family, for_child, comedy
136d89d0-413d-4aa5-b27c-fe9e4fbd16af;Макс Стил;MAX STEEL;2016;Великобритания, США;action, fantasy, adventures, fentezi;4.8;Стюарт Хендлер;action, fantasy, adventures, fentezi
53dc6248-247c-4f09-bfcc-979327ace57f;Форсаж 5;Fast Five;2011;США;thriller, action, crime;7.6;Джастин Лин;thriller, action, crime
f7e65720-57f6-4c8f-9392-ac4a3c177556;Что скрывает ложь;Trespass;2011;США, Болгария;drama, thriller;;Джоэл Шумахер;drama, thriller
1573d513-98a0-4984-8977-dff125088a73;Хранители снов;Rise of the Guardians;2012;США;fentezi, family, adventures, comedy, for_child, action;7.9;Питер Рэмзи;fentezi, family, adventures, comedy, for_child, action
fabd9fbc-2bf5-4cb8-9e91-e2df8d63750f;Крестный отец;The Godfather;1972;США;drama;8.7;Френсис Форд Коппола;drama
1a1419d9-6bda-45d7-9a4e-825948c230ce;Бен-Гур;BEN-HUR (2016);2016;США;drama, action, adventures;5.9;Т.Бекмамбетов;drama, action, adventures
20848fb5-f505-475d-8947-0b8625acb7e9;Дождливый день в Нью-Йорке;A Rainy Day in New York;2019;США;comedy;5.0;Вуди Аллен;comedy
08c46f7a-6fd6-4053-b533-25915ed65854;Зеркала: Инкарнация;BEHIND YOU;2020;США;horror;4.3;Эндрю Мечэм;horror
967add21-71b7-49ca-a59d-f5ecaddef056;Пещера;La cueva;2013;Испания;thriller, horror;5.9;Альфредо Монтеро;thriller, horror
98ac76fe-01e9-4f7a-b379-c948a40efc19;Так близко к горизонту;Close to Horizon;2019;Германия, Франция;drama, melodrama;5.0;Тим Трахте;drama, melodrama
